 &plot nbnd=  32, nks=   151 /
    5.206    5.800    6.181    6.246    6.754    7.277    7.883    7.898    8.638    9.113
    9.585    9.864
            0.000000  0.468562  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.830  -17.639   -8.318   -7.586   -6.899   -6.870
   -5.932   -5.778   -5.282   -4.798   -4.677   -3.303   -3.109    2.306    3.459    5.051
    5.262    5.859    6.234    6.353    6.738    7.381    7.820    7.965    8.584    8.962
    9.600    9.786
            0.000000  0.479990  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.811  -17.639   -8.354   -7.585   -6.900   -6.865
   -5.945   -5.775   -5.293   -4.814   -4.685   -3.287   -3.106    2.275    3.448    5.078
    5.305    5.923    6.305    6.467    6.722    7.482    7.746    8.002    8.544    8.811
    9.562    9.757
            0.000000  0.491418  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.794  -17.640   -8.386   -7.584   -6.902   -6.861
   -5.954   -5.772   -5.303   -4.829   -4.691   -3.272   -3.103    2.248    3.438    5.101
    5.332    5.998    6.390    6.586    6.708    7.550    7.693    7.992    8.523    8.678
    9.473    9.765
            0.000000  0.502847  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.777  -17.642   -8.414   -7.582   -6.903   -6.860
   -5.960   -5.769   -5.313   -4.842   -4.698   -3.259   -3.101    2.224    3.428    5.121
    5.346    6.086    6.485    6.696    6.710    7.502    7.743    7.938    8.450    8.636
    9.367    9.770
            0.000000  0.514275  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.762  -17.644   -8.438   -7.580   -6.904   -6.860
   -5.964   -5.766   -5.323   -4.853   -4.703   -3.248   -3.098    2.204    3.419    5.140
    5.350    6.184    6.587    6.685    6.838    7.401    7.794    7.896    8.317    8.678
    9.262    9.753
            0.000000  0.525703  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.749  -17.647   -8.458   -7.578   -6.905   -6.861
   -5.965   -5.763   -5.331   -4.862   -4.708   -3.239   -3.097    2.187    3.412    5.156
    5.346    6.292    6.677    6.694    6.968    7.288    7.713    7.964    8.187    8.726
    9.175    9.711
            0.000000  0.537132  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.737  -17.650   -8.474   -7.577   -6.906   -6.862
   -5.965   -5.761   -5.337   -4.870   -4.711   -3.232   -3.095    2.174    3.406    5.171
    5.338    6.407    6.670    6.803    7.093    7.178    7.601    7.957    8.158    8.737
    9.132    9.649
            0.000000  0.548560  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.728  -17.653   -8.485   -7.575   -6.906   -6.863
   -5.965   -5.760   -5.342   -4.876   -4.714   -3.227   -3.094    2.165    3.401    5.183
    5.330    6.526    6.665    6.902    7.052    7.240    7.491    7.833    8.252    8.686
    9.150    9.577
            0.000000  0.559988  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.722  -17.656   -8.492   -7.575   -6.907   -6.864
   -5.965   -5.759   -5.345   -4.879   -4.715   -3.224   -3.094    2.159    3.398    5.191
    5.323    6.648    6.662    6.886    7.051    7.316    7.441    7.694    8.365    8.594
    9.199    9.509
            0.000000  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.720  -17.657   -8.494   -7.574   -6.907   -6.864
   -5.964   -5.758   -5.346   -4.880   -4.716   -3.223   -3.093    2.157    3.397    5.194
    5.321    6.661    6.760    6.782    7.100    7.286    7.526    7.579    8.463    8.501
    9.228    9.477
           -0.006598  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.720  -17.656   -8.493   -7.574   -6.907   -6.864
   -5.965   -5.761   -5.345   -4.880   -4.716   -3.223   -3.094    2.158    3.399    5.194
    5.321    6.652    6.767    6.783    7.102    7.286    7.527    7.579    8.463    8.502
    9.228    9.477
           -0.013196  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.720  -17.656   -8.492   -7.574   -6.907   -6.864
   -5.965   -5.769   -5.341   -4.879   -4.715   -3.223   -3.096    2.161    3.404    5.196
    5.324    6.629    6.782    6.784    7.106    7.286    7.528    7.581    8.463    8.504
    9.228    9.478
           -0.019794  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.720  -17.656   -8.490   -7.574   -6.907   -6.863
   -5.966   -5.783   -5.335   -4.878   -4.713   -3.224   -3.099    2.167    3.411    5.200
    5.328    6.600    6.786    6.800    7.113    7.287    7.530    7.583    8.463    8.509
    9.229    9.480
           -0.026393  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.719  -17.656   -8.488   -7.574   -6.907   -6.863
   -5.967   -5.801   -5.327   -4.877   -4.710   -3.224   -3.104    2.174    3.422    5.205
    5.333    6.567    6.789    6.818    7.123    7.288    7.533    7.586    8.463    8.514
    9.230    9.483
           -0.032991  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.719  -17.655   -8.485   -7.574   -6.906   -6.862
   -5.968   -5.823   -5.317   -4.875   -4.707   -3.225   -3.110    2.183    3.436    5.211
    5.341    6.531    6.793    6.835    7.135    7.289    7.536    7.591    8.463    8.522
    9.231    9.487
           -0.039589  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.718  -17.654   -8.480   -7.574   -6.906   -6.860
   -5.970   -5.848   -5.307   -4.873   -4.703   -3.225   -3.117    2.194    3.453    5.218
    5.350    6.494    6.798    6.851    7.149    7.291    7.541    7.596    8.463    8.531
    9.232    9.491
           -0.046187  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.717  -17.654   -8.476   -7.573   -6.906   -6.859
   -5.972   -5.877   -5.297   -4.870   -4.699   -3.226   -3.126    2.207    3.472    5.227
    5.360    6.454    6.803    6.866    7.165    7.293    7.546    7.603    8.462    8.541
    9.234    9.497
           -0.052785  0.571417  0.000000
  -91.604  -57.714  -57.629  -57.624  -17.716  -17.653   -8.470   -7.573   -6.906   -6.857
   -5.974   -5.908   -5.286   -4.867   -4.694   -3.227   -3.135    2.222    3.494    5.237
    5.372    6.414    6.809    6.879    7.182    7.294    7.552    7.610    8.463    8.553
    9.236    9.502
           -0.059383  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.715  -17.652   -8.464   -7.573   -6.905   -6.856
   -5.977   -5.941   -5.276   -4.863   -4.688   -3.228   -3.146    2.238    3.519    5.248
    5.386    6.372    6.817    6.891    7.201    7.297    7.559    7.619    8.463    8.566
    9.238    9.509
           -0.065982  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.714  -17.651   -8.457   -7.572   -6.905   -6.854
   -5.980   -5.976   -5.266   -4.860   -4.682   -3.229   -3.157    2.256    3.547    5.260
    5.402    6.330    6.824    6.902    7.220    7.299    7.566    7.628    8.463    8.580
    9.241    9.516
           -0.072580  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.712  -17.650   -8.449   -7.572   -6.904   -6.851
   -6.013   -5.984   -5.256   -4.855   -4.676   -3.231   -3.170    2.276    3.577    5.273
    5.419    6.288    6.833    6.913    7.241    7.301    7.575    7.638    8.463    8.595
    9.244    9.524
           -0.079178  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.711  -17.648   -8.441   -7.571   -6.903   -6.849
   -6.051   -5.988   -5.248   -4.851   -4.669   -3.232   -3.183    2.297    3.609    5.287
    5.438    6.245    6.842    6.923    7.261    7.304    7.584    7.649    8.464    8.610
    9.247    9.532
           -0.085776  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.709  -17.647   -8.432   -7.571   -6.902   -6.847
   -6.090   -5.993   -5.239   -4.846   -4.662   -3.234   -3.197    2.320    3.643    5.302
    5.458    6.203    6.852    6.933    7.283    7.306    7.594    7.662    8.464    8.627
    9.251    9.540
           -0.092374  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.708  -17.646   -8.422   -7.571   -6.901   -6.844
   -6.131   -5.998   -5.232   -4.840   -4.655   -3.236   -3.211    2.344    3.680    5.317
    5.481    6.161    6.862    6.943    7.305    7.309    7.606    7.675    8.465    8.644
    9.255    9.549
           -0.098972  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.706  -17.644   -8.411   -7.570   -6.899   -6.841
   -6.172   -6.004   -5.225   -4.835   -4.648   -3.238   -3.226    2.369    3.718    5.333
    5.505    6.121    6.873    6.952    7.312    7.327    7.618    7.689    8.467    8.662
    9.260    9.557
           -0.105570  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.704  -17.643   -8.400   -7.570   -6.897   -6.839
   -6.214   -6.011   -5.219   -4.828   -4.640   -3.241   -3.241    2.394    3.757    5.349
    5.530    6.081    6.883    6.961    7.315    7.349    7.631    7.704    8.468    8.680
    9.265    9.564
           -0.112169  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.702  -17.641   -8.388   -7.569   -6.895   -6.836
   -6.257   -6.018   -5.214   -4.822   -4.633   -3.256   -3.243    2.421    3.799    5.363
    5.558    6.045    6.895    6.970    7.317    7.372    7.645    7.720    8.471    8.699
    9.271    9.570
           -0.118767  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.700  -17.639   -8.376   -7.569   -6.893   -6.833
   -6.300   -6.025   -5.209   -4.815   -4.625   -3.272   -3.246    2.449    3.841    5.377
    5.588    6.011    6.906    6.979    7.321    7.395    7.660    7.737    8.473    8.718
    9.278    9.573
           -0.125365  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.698  -17.637   -8.363   -7.569   -6.890   -6.831
   -6.343   -6.034   -5.205   -4.808   -4.618   -3.288   -3.249    2.477    3.885    5.389
    5.619    5.980    6.917    6.987    7.324    7.419    7.676    7.755    8.477    8.737
    9.285    9.572
           -0.131963  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.696  -17.636   -8.349   -7.568   -6.887   -6.829
   -6.386   -6.043   -5.201   -4.801   -4.611   -3.303   -3.252    2.505    3.929    5.398
    5.652    5.955    6.928    6.995    7.328    7.443    7.693    7.773    8.481    8.756
    9.294    9.564
           -0.138561  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.694  -17.634   -8.334   -7.568   -6.883   -6.827
   -6.429   -6.052   -5.198   -4.793   -4.604   -3.319   -3.256    2.534    3.974    5.403
    5.687    5.936    6.938    7.002    7.332    7.467    7.711    7.793    8.486    8.775
    9.303    9.546
           -0.145159  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.691  -17.632   -8.319   -7.568   -6.880   -6.826
   -6.472   -6.063   -5.196   -4.786   -4.597   -3.334   -3.260    2.563    4.020    5.403
    5.723    5.923    6.947    7.009    7.337    7.492    7.730    7.813    8.492    8.794
    9.313    9.516
           -0.151757  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.689  -17.630   -8.303   -7.568   -6.875   -6.826
   -6.513   -6.074   -5.194   -4.777   -4.591   -3.348   -3.264    2.592    4.066    5.397
    5.762    5.918    6.955    7.016    7.342    7.517    7.751    7.834    8.499    8.813
    9.325    9.473
           -0.158356  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.686  -17.628   -8.287   -7.567   -6.871   -6.827
   -6.553   -6.086   -5.192   -4.769   -4.584   -3.363   -3.268    2.621    4.113    5.386
    5.802    5.921    6.962    7.021    7.349    7.543    7.772    7.856    8.506    8.831
    9.338    9.421
           -0.164954  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.684  -17.627   -8.270   -7.567   -6.866   -6.831
   -6.591   -6.099   -5.191   -4.761   -4.579   -3.377   -3.272    2.649    4.159    5.370
    5.844    5.932    6.968    7.027    7.357    7.569    7.795    7.878    8.515    8.850
    9.352    9.362
           -0.171552  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.681  -17.625   -8.253   -7.567   -6.860   -6.838
   -6.624   -6.112   -5.190   -4.752   -4.573   -3.390   -3.277    2.677    4.205    5.350
    5.887    5.948    6.971    7.031    7.367    7.596    7.819    7.901    8.525    8.868
    9.299    9.368
           -0.178150  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.678  -17.623   -8.235   -7.567   -6.854   -6.850
   -6.653   -6.126   -5.190   -4.744   -4.568   -3.402   -3.282    2.705    4.251    5.326
    5.932    5.971    6.972    7.035    7.378    7.624    7.844    7.925    8.536    8.886
    9.235    9.385
           -0.184748  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.675  -17.621   -8.216   -7.566   -6.869   -6.848
   -6.675   -6.141   -5.189   -4.735   -4.563   -3.414   -3.287    2.732    4.297    5.300
    5.979    5.998    6.971    7.038    7.391    7.652    7.870    7.949    8.548    8.904
    9.172    9.403
           -0.191346  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.673  -17.620   -8.197   -7.566   -6.894   -6.841
   -6.690   -6.156   -5.189   -4.726   -4.558   -3.425   -3.293    2.758    4.341    5.273
    6.027    6.028    6.969    7.040    7.406    7.681    7.898    7.973    8.560    8.921
    9.109    9.423
           -0.197945  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.670  -17.618   -8.177   -7.566   -6.925   -6.833
   -6.699   -6.172   -5.190   -4.718   -4.554   -3.435   -3.299    2.783    4.385    5.244
    6.062    6.076    6.963    7.042    7.422    7.711    7.926    7.998    8.573    8.939
    9.050    9.444
           -0.204543  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.667  -17.616   -8.157   -7.566   -6.959   -6.826
   -6.704   -6.188   -5.190   -4.709   -4.551   -3.444   -3.304    2.808    4.428    5.216
    6.098    6.126    6.956    7.042    7.439    7.741    7.956    8.022    8.586    8.956
    8.994    9.467
           -0.211141  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.664  -17.615   -8.137   -7.566   -6.996   -6.817
   -6.706   -6.206   -5.191   -4.700   -4.548   -3.452   -3.311    2.831    4.470    5.188
    6.136    6.178    6.948    7.042    7.458    7.772    7.987    8.046    8.598    8.943
    8.974    9.491
           -0.217739  0.571417  0.000000
  -91.604  -57.714  -57.628  -57.625  -17.661  -17.613   -8.115   -7.565   -7.035   -6.808
   -6.706   -6.223   -5.192   -4.692   -4.545   -3.460   -3.317    2.853    4.511    5.160
    6.175    6.229    6.938    7.041    7.478    7.804    8.019    8.069    8.608    8.900
    8.991    9.516
           -0.224337  0.571417  0.000000
