 &plot nbnd=  32, nks=   151 /
   -5.679   -5.646   -1.908   -1.526   -1.498   -0.342   -0.100    4.858    5.806    6.596
    6.803    6.910    7.936    7.936    8.288    8.451    8.509    8.515    9.138    9.556
    9.920   10.096
           -0.211567  0.591039  0.000000
  -87.748  -53.880  -53.874  -53.850  -17.712  -17.598   -8.261   -7.593   -6.972   -6.199
   -5.684   -5.644   -1.900   -1.522   -1.497   -0.348   -0.109    4.903    5.863    6.570
    6.837    6.957    7.943    7.968    8.254    8.473    8.537    8.542    9.153    9.558
    9.950   10.087
           -0.218392  0.591039  0.000000
  -87.748  -53.880  -53.874  -53.850  -17.707  -17.597   -8.239   -7.590   -7.018   -6.205
   -5.689   -5.643   -1.893   -1.518   -1.495   -0.354   -0.119    4.947    5.919    6.546
    6.872    7.003    7.948    7.994    8.225    8.494    8.563    8.576    9.172    9.562
    9.982   10.073
           -0.225216  0.591039  0.000000
  -87.748  -53.879  -53.874  -53.850  -17.702  -17.597   -8.216   -7.588   -7.063   -6.210
   -5.694   -5.642   -1.887   -1.515   -1.493   -0.358   -0.129    4.990    5.975    6.523
    6.908    7.050    7.951    8.002    8.211    8.513    8.593    8.611    9.196    9.567
   10.014   10.051
           -0.232041  0.591039  0.000000
